,bai,centrality,ph_ph_centrality,th_th_centrality,group
4707,S.Morisi.1,0.0009681596990671968,0.001011351365141129,0.0008678521494975864,ph
3141,A.Karch.1,0.0009659977340894978,0.00035097800863915726,0.0017657441860867303,th
6580,INSPIRE-00056925,0.0009646034518231078,0.001511268199477623,0.0002816242592659225,ph
415,E.A.Bergshoeff.1,0.0009495845896646349,5.658625575203903e-06,0.0024770753273896107,th
1040,G.W.Semenoff.1,0.0009484698338363053,0.00013294694761742647,0.0017159201037215516,th
4172,Y.Tachikawa.1,0.0009404987922281172,5.41125291503789e-05,0.0022969858304690187,th
23,V.D.Barger.1,0.0009375167144998998,0.0018384435538782082,3.4546728323859336e-05,ph
2904,A.G.Akeroyd.1,0.0009367090986937609,0.0015775143179963358,0.00018748567910143346,ph
4062,Jacob.G.Wacker.1,0.000929127639045079,0.0009034991212456368,0.0008367732060335448,ph
3326,S.Minwalla.1,0.0009278077868721437,0.00013222424272059337,0.001958830327284815,th
857,Jorge.Crispim.Romao.1,0.000920941613383255,0.0011603926832633523,0.0005388211399219002,ph
2122,T.Kobayashi.1,0.0009189567605481031,0.0008392484237197756,0.0009847930588346367,ph
445,L.G.Yaffe.1,0.0009188708397185077,0.000830964662542284,0.0006507985378883144,ph
177,H.Goldberg.1,0.0009188079133983835,0.00030579184507839233,0.0009488499232378498,ph
1370,J.Zanelli.1,0.0009145459231953167,1.3712172164913262e-06,0.0017589851978734238,th
3925,S.Gopalakrishna.1,0.0009127996802531859,0.0010036412866644532,0.00040836698311469936,ph
1864,J.Distler.1,0.000907721194597366,2.375700139589682e-06,0.0016381373966131098,th
774,J.Lukierski.1,0.000901965311395088,3.459757484839343e-08,0.0018935125856751273,th
1077,A.V.Ramallo.1,0.0008967752907503307,0.00013774447799640372,0.0018715789616651638,th
3570,P.Richardson.1,0.0008875635067546563,0.0010442296794539688,0.00042708812956366026,ph
127,R.Ruckl.1,0.0008853127730758656,0.0007879988491329759,0.0004307438313985364,ph
313,M.Martellini.1,0.000883695100952648,1.8452039919143162e-07,0.0012876739582538413,th
28,G.Senjanovic.1,0.0008826377463375198,0.0006695092306333262,0.0005974636575997454,ph
1911,A.Leike.1,0.000873279256494159,0.0011737777531773401,0.00048152223035083076,ph
2968,Vijay.Balasubramanian.1,0.0008554914142145701,0.0001109659550637472,0.0009787098258269482,th
4291,S.Hoeche.1,0.0008512590008561467,0.000930577121377211,0.0006096564240418201,ph
4201,S.Chang.1,0.0008396499709464279,0.0008669078314316389,0.0006053822070620378,ph
2980,M.Alishahiha.1,0.0008388950856989618,0.00013796744014542669,0.0015950212947524053,th
2450,Jin.Min.Yang.1,0.0008372151812313233,0.001636598729668974,0.0,ph
171,Ernest.Ma.1,0.0008349548063412288,0.0015130211432699415,0.00014051228398427522,ph
4380,P.G.Camara.1,0.0008320799109709171,0.0004123531179180688,0.0010445532783797946,th
1608,S.Thomas.1,0.00083125286583245,4.6130099797857907e-07,0.0007431555233259925,th
1527,G.W.Moore.1,0.0008282218803029939,5.08199932773068e-06,0.002191866328355837,th
3621,M.Ratz.1,0.000827520286533107,0.00042040934586128027,0.0011110524784981345,ph
4917,P.Sandick.1,0.0008264438029285179,0.000640770151242191,0.0010027146026061124,ph
59,P.M.Zerwas.1,0.0008229445807897138,0.0011859306709384478,0.0003283192713325736,ph
3362,M.Nitta.1,0.0008217575888737011,0.0009453806548198421,0.001145240190862629,th
4723,M.D.Goodsell.2,0.0008196027525332815,0.0010409187911677208,0.00044938072409794776,ph
231,W.Fischler.1,0.0008169106333877976,0.000276273167689371,0.0012191230373674459,th
0,T.K.Gaisser.1,0.0008077437973100796,0.0014693739903065988,0.00013675571135003805,ph
4010,F.Cachazo.1,0.0008076535854444336,3.405939035075175e-06,0.0010926388068981286,th
132,Kaoru.Hagiwara.1,0.0008060561633499347,0.001320782658066561,0.00014096667412088885,ph
5144,L.Vecchi.1,0.000801556614087579,0.0002729518005039252,0.0011887265416910004,ph
2161,W.A.Sabra.1,0.0008013126487643302,8.103520864490374e-06,0.0015140640496372714,th
3590,U.Haisch.1,0.0007963953158887963,0.00031513055533879383,0.0009662015222666195,ph
3944,T.Okui.1,0.0007943155041501095,0.0012370261529748732,0.0003293942755032878,ph
2898,H.Eberl.1,0.0007889482385417131,0.000744582204825027,0.0005852102634065917,ph
2314,A.Pomarol.1,0.0007849022531799111,0.0007891134784667521,0.000742561444736343,ph
3748,P.Manousselis.1,0.0007793449710349102,0.0,0.000884335156087343,th
2712,D.de.Florian.1,0.0007784316455661378,0.0009422199280873907,0.0005226607786319089,ph
1740,J.L.Diaz.Cruz.1,0.0007704418617739238,0.0015102072071822722,0.0,ph
530,Sally.Dawson.1,0.0007682040790585981,0.0008802406887925483,0.00034417738727961916,ph
4194,H.Elvang.1,0.0007654482784708058,4.84366047877508e-07,0.0010070143123247631,th
2887,A.V.Belitsky.1,0.0007626671826208496,0.00027465861419644603,0.0007317356327035345,ph
893,J.Bartels.1,0.0007616818124674661,0.00042392072132869414,0.0009790371918263355,ph
124,G.Veneziano.1,0.0007480111007472154,0.00024852206848597627,0.0013199270806135788,th
992,A.A.Andrianov.1,0.0007464196123041893,0.00013698333134973904,0.0012755433895105688,ph
2537,Marco.Billo.1,0.0007446571679079838,6.456676301706845e-06,0.0024717832629388217,th
1186,A.Pukhov.1,0.0007418548357424949,0.000785830544261476,0.00028803692799609775,ph
2062,D.Choudhury.1,0.0007384501844945942,0.0014415715068773509,0.0,ph
247,A.Khare.1,0.00073807621492075,0.0005616647184387853,0.0009577223786032607,th
1602,V.A.Ilyin.1,0.0007369987898204311,0.0009111608013928697,0.0005582693952005344,ph
2591,S.Dittmaier.1,0.0007361519647945861,0.0012417044972229778,0.00016659148948049575,ph
2508,D.Seminara.1,0.0007346833760352283,5.535611975742948e-07,0.0016270697828833277,th
3072,Hyung.Do.Kim.1,0.0007313356142087276,0.0011340044991570964,0.0002848497050499708,ph
2174,T.Ortin.1,0.0007306916730604169,0.00013882853534165338,0.0008749944149629169,th
77,P.Fayet.1,0.0007302625448499895,1.0033296706034094e-06,0.0009652031431204799,ph
1483,C.P.Burgess.1,0.0007277814502462783,0.00047757723485725335,0.0010175839995801138,th
2227,Hong.Jian.He.1,0.0007265641131663289,0.000923126816614525,0.0003190412775442121,ph
1059,U.Sarkar.1,0.0007260919845920614,0.0011532650602676451,0.00022223794549561138,ph
2248,O.A.Solovev.1,0.0007237413138669585,0.000501976762643195,0.0005606809940605958,th
1618,J.Terning.1,0.0007236262730839808,0.000436136917048353,0.000494212298186305,ph
3309,Jaume.Gomis.1,0.000722077033224787,0.00012815326141343237,0.0017623493049752472,th
238,R.Casalbuoni.1,0.0007170357815652652,0.0002933985781939915,0.0006749783858096701,ph
1802,H.L.Verlinde.1,0.0007140317258170437,5.5817420755408065e-06,0.001151874056172667,th
5332,A.Krislock.1,0.0007129214715009782,0.0009859386229796171,0.0004199299868098669,ph
614,D.V.Nanopoulos.1,0.0007111685277086596,0.0007442630301386394,0.0005492660459488304,ph
969,G.J.Gounaris.1,0.0007100094575804891,0.0004990018475178233,0.0007203535779090819,ph
319,F.Delduc.1,0.0007071686636386869,2.467960339185398e-06,0.0012387370066336402,th
3394,P.Slavich.1,0.0007069346587702122,0.0006270254844140898,0.0005272404646119019,ph
1603,A.Gangopadhyaya.1,0.0007064709458792443,0.0003285847008601419,0.0010641291421369862,th
1662,N.E.Mavromatos.1,0.0007060211774062153,0.0002766883385875517,0.0010573826150415495,th
998,G.Aldazabal.1,0.0007043333156664988,0.00041423291948483143,0.000887634312595685,th
759,Keisho.Hidaka.1,0.000698194107207943,0.0006980477099670346,0.0004989314264287776,ph
1959,Bum.Hoon.Lee.1,0.0006973867759765515,0.0,0.0011777672106899136,th
1471,G.Belanger.1,0.0006962269551263002,0.0011587242658350292,0.00018526047704533596,ph
4388,Yu.Nakayama.1,0.000695475507091712,0.00010938215497068742,0.0008638938105312032,th
2755,B.Bajc.1,0.000694549180418015,0.0012206560596799733,0.00011699251508785325,ph
1160,E.Sezgin.1,0.0006940315251344679,0.00010570135742431666,0.0022582701715343776,th
1661,N.Magnoli.1,0.0006933238674368549,0.000553192156775912,0.0008278430826223917,th
2996,E.M.C.Abreu.1,0.0006926434484648365,1.0148621955528739e-06,0.001396404250980957,th
15,F.Englert.1,0.0006911753580387698,0.0002766883385875518,0.0010946057888618307,th
503,T.Uematsu.1,0.0006911442202214061,0.000131320861599552,0.0007211053356226165,ph
3184,M.M.Sheikh.Jabbari.1,0.0006888108060066312,0.00013875999919338227,0.0012189347676495373,th
4666,K.Rolbiecki.1,0.0006886592434726896,0.0007774173149425606,0.000423979208206707,ph
381,N.P.Warner.1,0.0006868712799394484,0.0,0.0011980711636015995,th
3991,V.Cardoso.1,0.0006850089169482909,0.00013788286829579727,0.0012078974423319934,th
3424,Anupam.Mazumdar.1,0.000684396155455976,0.0010921201178593297,0.00027419731319846733,ph
4455,T.Van.Riet.1,0.0006830695306692895,3.1829768860521955e-06,0.0013534866544820967,th
2826,A.V.Galajinsky.1,0.0006824640731094425,3.782668183424348e-07,0.0012083323832729443,th
1456,G.D.Starkman.1,0.0006823564362099142,0.0002766422084877539,0.0008632863759670789,ph
1921,P.Di.Francesco.1,0.0006814069249890749,0.0,0.001144148005833129,th
2361,E.Dudas.1,0.0006810148191407931,0.0008138848832585565,0.00042603453668311667,ph
1656,T.Damour.1,0.0006792038118933419,0.0009469762908744892,0.0003553662542920864,th
2088,Masahiro.Yamaguchi.1,0.0006778049330298588,0.0005573746191575845,0.000765010042522726,ph
1585,M.Cederwall.1,0.0006771922813711151,0.00013666042065115403,0.0012814187866153402,th
3989,D.Roest.1,0.0006769649807960395,4.213215781537689e-06,0.0009436594748194348,th
590,R.L.Arnowitt.1,0.0006684067091197284,0.0004371157853380464,0.00032480570109287587,ph
3144,S.Sethi.1,0.0006680118972602721,5.958471223889979e-07,0.0007581977800350773,th
3237,C.Hugonie.1,0.0006598726062631827,0.0012527359561463661,6.37667185391737e-05,ph
5299,S.Patra.1,0.0006593934962031205,0.001181363913802017,0.00014048153058440996,ph
2600,Y.Mimura.1,0.0006586609416137478,0.0006619669320992609,0.0006417619483877992,ph
2901,M.Klasen.1,0.000655680597648381,0.0007047844342439909,0.00043036795618252695,ph
611,M.Bando.1,0.0006532675641123816,0.000538568915139991,0.0007286249263071656,ph
6565,INSPIRE-00115895,0.0006528261468740138,0.0004064431037809297,0.0007676952104332843,ph
1989,A.Marshakov.1,0.0006509495265975391,0.0,0.001122287940041063,th
4345,H.Rzehak.1,0.0006462807422824455,0.0009372543070373306,0.00020976048760202657,ph
591,Pran.Nath.1,0.000644871120172388,0.00011915579916690314,0.0005651464346240423,ph
5347,Chee.Sheng.Fong.1,0.0006442651888390237,0.0013006795626081145,0.0,ph
5156,C.Spethmann.1,0.0006403957738586718,0.0009762816053173524,0.00027994973664131575,ph
2070,T.Gutsche.1,0.0006393621219359834,0.0008645951458436032,0.0003780620872638147,ph
2710,A.Arhrib.1,0.00063398902657186,0.0011114230659109942,0.00013525345260731935,ph
1473,E.J.Martinec.1,0.0006313214437174781,7.380815967657265e-07,0.0011945156425078787,th
2406,A.Deandrea.1,0.0006283103408945932,0.0007818990289692054,0.00022538579950782608,ph
1129,S.Bellucci.1,0.0006261469096062242,4.243969181402927e-07,0.0012883434487855497,th
5672,Yutaka.Yoshida.1,0.0006232814615737807,0.0001421345258271663,0.0007553098069677922,th
4944,Lei.Guo.2,0.0006208880782292684,0.0012373299836730201,0.0,ph
1390,B.J.Spence.1,0.000620663193992754,4.11019189198914e-05,0.0008943972841057514,th
2195,E.J.Chun.1,0.0006200259952989702,0.0007476357011388913,0.000512920579652382,ph
2398,W.Kilian.1,0.0006183401086672675,0.0007942940326472858,0.00027859752594274053,ph
884,A.B.Lahanas.1,0.0006171305739466333,5.535611975742948e-07,0.0006103006403610868,ph
2569,P.Gambino.1,0.0006100949582513836,0.0012822842288474445,4.3920826874031776e-08,ph
1846,A.Giveon.1,0.0006100289990303558,0.00026913069057066925,0.0005062010758397672,th
1773,C.G.Papadopoulos.1,0.000609854984078001,0.0008288968674540894,0.0004108346523797676,ph
2858,Bin.Chen.2,0.0006077836701291921,3.940279357733696e-06,0.0007004890251879579,th
54,L.Clavelli.1,0.000607323115353416,0.0008135585806408689,0.0004209371606554534,ph
5612,G.M.Tarnopolsky.1,0.0006047940552447925,0.0,0.0011969355210891953,th
5828,Zhen.Liu.1,0.000603813726350295,0.0011298337701005675,1.4370183150165337e-06,ph
3441,K.Hamaguchi.1,0.0006014048229004804,0.0011963082701243325,4.3183107291466606e-08,ph
3435,J.Lesgourgues.1,0.0006001580799930619,0.001022269186266472,0.00021986539149012084,ph
5175,Licia.Verde.1,0.0006001580799930619,0.001022269186266472,0.00021986539149012084,ph
3082,Shi.Lin.Zhu.1,0.0006001580799930619,0.001022269186266472,0.00021986539149012084,ph
385,K.S.Stelle.1,0.0005979470708804737,1.7521749573219697e-05,0.0014637000348879962,th
1449,Kiwoon.Choi.1,0.0005979425461303495,0.0008757987656345038,0.0002965769936009139,ph
3684,H.Ita.1,0.0005961496889147822,0.00011821914442196373,0.0010952446266744452,ph
855,C.N.Pope.1,0.0005958209270823273,0.000200073931173276,0.0010168531669990306,th
1252,G.T.Horowitz.1,0.0005897268113983172,6.450141204235482e-05,0.0011995184039547814,th
3633,D.G.Cerdeno.1,0.0005881472398977386,0.0009994662747453387,0.00011061997931526326,ph
3248,D.Nomura.1,0.0005870126311776391,0.0009031441927080748,0.00019051637242328186,ph
2238,J.Rosiek.1,0.0005851289355256026,0.0008733443914084591,0.00030110000995068714,ph
456,L.Alvarez.Gaume.1,0.0005830859991149172,0.0006656815583854834,0.0009250230773312889,th
2649,R.Minasian.1,0.0005761253552172451,2.9889067074886496e-05,0.002170532053292476,th
3835,A.P.Baeta.Scarpelli.1,0.0005727897608400353,0.0005397682977347353,0.0007992693299726021,th
3611,H.E.Logan.1,0.0005725155139251018,0.0006816689183971199,0.0002642438208769016,ph
2849,Dongsu.Bak.1,0.0005704486033585085,0.00027709428346577285,0.0010669419249721604,th
179,Michael.Dine.1,0.000568817062273277,0.0003861036740646622,0.0006481464640333937,ph
366,P.S.Howe.1,0.0005673135259224321,3.932591007767387e-06,0.0009982440891934982,th
3697,J.M.Grimstrup.1,0.0005641941855777011,0.00013147078442389505,0.0006371489384080134,th
2194,J.Erler.1,0.0005640201549352196,0.0009144944190375475,0.00011931823389669154,ph
3118,Ya.Dong.Yang.1,0.00056227978643609,0.001104723629959101,0.0,ph
6188,J.E.Camargo.Molina.1,0.0005622336563362924,0.0011040316784621332,0.0,ph
261,P.Salomonson.1,0.000561108631069079,1.386555474674114e-05,0.001504776880669152,th
2753,Chun.Liu.1,0.000560792090717609,0.0009674635180105751,0.0001403738936848816,ph
118,H.P.Nilles.1,0.000560323101369657,0.0006773820737817121,0.00044457691471435924,th
4699,P.V.Dong.1,0.0005599732814461971,0.001101280018009191,0.0,ph
5011,Shinsei.Ryu.1,0.0005573523778594677,0.00010888241222287726,0.0006485194588403307,th
2828,A.Hashimoto.1,0.0005568223210460761,0.0002780599402215414,0.0008586234466292977,th
2741,S.Khalil.2,0.0005562367433625707,0.0010946672682031681,0.0,ph
1510,Ansgar.Denner.1,0.0005548478108828567,0.0008685821186235077,0.00016784352968809388,ph
2486,A.Riotto.1,0.0005546522958295137,0.0007522038673777253,0.00026056586870820036,ph
2956,S.Vaidya.1,0.0005544837995702521,9.226019959571581e-08,0.0011212382056867342,th
113,F.M.Renard.1,0.0005521453649164774,0.0009454768054501581,0.0001226785773971399,ph
4588,N.Gromov.1,0.0005521080994306623,0.0,0.0010752810937631183,th
1910,R.Rosenfeld.1,0.0005485099516464295,0.000138298039193978,0.000880208434242927,ph
3580,R.Kitano.1,0.0005477940126034716,0.0006459702952060942,0.0004124417171059022,ph
