,article_id
216999,585532
515999,1419682
433522,1219790
215052,605647
129140,419412
141068,442132
767054,619121
551698,1681735
81661,26909
220182,583352
217466,603918
275002,684022
154420,473057
275525,674197
72247,285183
669556,1289058
589418,1838845
218478,600118
514217,1415963
685032,881688
469090,1292122
215133,605188
606356,1777464
13146,1122314
549651,1674523
112164,373088
412491,1088232
715916,396361
216704,586979
763040,601957
480018,1404944
399462,920914
354773,830178
562500,1674553
536852,1520872
228615,622604
445441,1241701
109262,381019
187246,529178
437868,1219008
235687,635584
548367,1667552
752883,536717
593293,1799859
459305,1326411
563218,1715008
68334,268956
92568,30828
503101,1488386
326515,789376
509374,1500509
512167,1491387
436965,1236922
200346,558415
696650,734970
5614,9028
350802,841393
120639,400887
330689,803678
34428,199793
332949,778178
626036,764967
195111,562420
583434,1758836
356025,816662
480969,1375997
402004,1203662
683957,818501
69076,263971
374270,865569
270977,700773
481634,1338079
377346,856549
51223,234035
597732,1788697
468257,1317660
612915,1781769
354769,831733
46797,233693
66701,261299
102247,359002
514829,1489096
72398,281611
59368,246472
759029,722522
607974,1781732
609259,1826463
561055,1653986
199281,563718
503542,1507088
477266,1357410
469647,1278215
93274,314378
216030,592487
350820,841108
235058,628388
663634,1292025
121471,392354
202203,567526
492412,1394885
373801,873338
356422,820255
416681,1093885
582334,1729736
421197,1095259
561802,1718188
240431,655698
509185,1419058
536853,1520728
477572,1353652
8127,165288
442023,1260543
691588,854369
446976,1264822
26837,13255
37794,224475
80378,295812
12811,166988
360063,871336
157778,466871
375341,848947
526919,1637202
791669,1643263
413333,1122851
476212,1373244
488154,1342007
330402,805830
129378,416498
514468,1500235
290367,712754
215428,598783
493828,1408310
446957,1265245
701583,477388
787059,1756402
364349,878329
353898,828578
92666,319680
275135,683360
274902,686926
751292,540182
255482,653002
41517,219408
61072,21380
599670,1785563
142727,445078
201505,579212
567240,1745925
104633,355788
58172,22013
215624,600743
309790,763784
493063,1374248
445032,1252733
583652,1753585
167958,512543
383556,917303
470453,1298352
690411,822334
93332,321032
215355,602464
786014,1724500
36073,208077
186402,535264
219125,590376
630221,1808909
504940,1478188
515895,1425574
292496,715550
694017,782787
163906,509326
543256,1683435
76762,279912
785052,1740311
702709,474264
325012,789899
440586,1235017
218616,599087
292984,711396
252385,672360
218870,595976
561067,1653694
311604,754652
370397,865630
672396,1221052
89079,318533
331797,788408
112372,371950
752728,537300
353433,812830
156782,473662
400219,891465
234244,619852
529878,1631682
468320,1315443
750197,581468
419292,1118864
469675,1332200
559478,1691247
385684,897690
64212,264160
353403,812966
694290,749647
27701,193637
168846,505229
201947,551862
312512,746260
185637,522647
142024,450677
11909,167321
580116,1723719
482120,1393262
355999,815614
773367,626965
399873,896328
413023,1189817
471659,1329828
228827,622699
95052,332855
275821,674852
14897,182584
118474,399713
7801,169013
445207,1269472
355864,818543
136206,449593
521952,1594688
111487,376370
77231,287124
103334,36546
225237,617713
572642,1773482
585955,1764283
273713,681837
683381,810436
522066,1591941
590242,1830551
757790,729002
598765,1813802
271600,693379
577551,1769205
106942,378075
89105,318116
521606,1599494
491734,1340708
83751,305654
236361,624902
67550,267873
293441,718344
398343,884591
312425,749181
96717,338821
5482,155294
129159,418036
28342,188904
312094,749666
538138,1620243
2913,152377
664213,1297303
56833,249009
94938,334018
90443,320041
375292,850251
604008,1815661
439856,1255425
166540,512585
171743,503635
518330,1634553
85871,306142
779262,1085193
445884,1231955
395893,920968
607656,1835281
54789,252124
774853,650245
152684,478704
140466,446743
747606,563217
529945,1628082
585865,1764078
130458,423056
558792,1727450
469724,1277255
346111,810828
99958,357665
325395,796138
587017,1734591
400159,945523
397718,894814
539338,1638401
489534,1400603
81427,297479
139117,444537
352968,815380
142653,446055
513288,1465667
581729,1761073
168413,506430
775244,651018
117576,397954
422738,1123003
313844,768991
636269,1467901
232062,632111
639158,1480038
183141,536702
474172,1410793
679832,803231
578118,1756912
139809,450371
139994,447997
353318,813270
273892,674203
271257,696949
332817,778291
220500,581393
168254,509188
559994,1709434
185006,525132
573492,1753138
728411,337708
108873,380875
769201,681616
568698,1734451
467482,1286632
616793,917556
287116,732091
599468,1791983
17949,176689
745105,502323
63551,265797
59318,247021
75415,280516
755530,525312
12606,164148
651568,1427054
677032,1589557
469624,1278605
376363,875337
727288,342101
139184,441681
372967,845919
91737,30657
536947,1957748
708686,441019
115676,405750
708911,448748
668819,1210654
605057,1797460
89331,320563
254254,642554
458441,1295930
783625,1762796
597264,1800965
285017,736046
732660,322557
13102,170248
491998,1407851
352713,818491
120943,394672
529654,1507804
59447,247111
608003,1775236
393809,886547
690759,859499
117921,405472
155513,468178
423734,1204828
377433,851091
87037,302453
374802,856296
187185,529923
351373,832907
784724,1781945
51040,239687
67253,269680
479125,1405716
183766,531312
333791,801417
568823,1733230
671745,1237268
83509,26972
685478,883023
291616,724380
514437,1488485
451101,1334660
333813,799219
513652,1441229
572058,1736937
94321,332710
311176,760056
270285,681527
492731,1385913
332510,780627
184397,527465
398361,897538
668688,1216687
74242,285533
351257,837069
131854,445370
510444,1503405
491369,1351461
431979,1227334
730635,329960
581743,1758694
583802,1751955
117572,399372
550337,1705068
524324,1590274
378363,878091
106840,1377994
413175,1125970
131472,417070
355953,841531
600471,1812981
86230,300637
75557,282212
324998,789840
561925,1693553
51574,21202
581971,1719425
67205,269552
611903,1822150
414153,1182221
468810,1300014
51678,235512
415942,1122961
482372,1384495
1181,159811
61428,245397
559231,1694670
526231,1602946
537450,1509027
335325,779934
252536,657551
413283,1127507
128897,419984
216606,587697
169527,499954
96750,339428
201405,580333
760130,758608
393684,892403
171979,499889
746429,567489
473907,1394848
446532,1254900
786246,1721056
661523,1323631
290199,724764
466704,1311647
368745,874567
154454,473973
437512,1243156
561187,1651226
35147,207628
463218,1298978
673449,1254453
508711,1445103
749264,515833
562091,1685369
375131,852017
525828,1615896
74812,285689
192230,555152
40793,17098
539268,1507501
744234,506633
83189,299397
516203,1504117
60725,247448
531944,1515684
72870,288346
179004,539003
787784,1698221
379339,865475
52717,227447
459395,1322720
433268,1220992
395940,912931
312993,743152
562113,1684811
310939,764645
600347,1818157
5625,152594
671996,1231601
376657,873916
386600,891743
518909,1628941
693206,787486
52644,237922
310231,753729
504091,1426826
335402,778508
42604,17015
61305,248530
373327,866828
496427,1488362
333138,777205
69785,265951
79967,301917
359620,874434
267495,697890
607966,1783324
612148,1811674
681733,875253
216625,587763
23057,13252
786540,172975
141939,454997
253443,648216
382748,924661
380232,946789
81620,294813
439913,1253847
763047,601758
397534,900112
273792,675027
514436,1722182
59845,255593
313652,769330
139753,452047
636397,1466627
102411,357738
76598,25568
453628,1296047
81677,305238
493157,1370166
397613,1650025
304628,759984
86979,300164
273364,676268
782517,1701414
680616,877619
444554,1266985
35741,203250
627718,1183810
102078,360260
110302,373507
55503,247143
514360,1414288
164368,513005
653210,1394768
67577,24126
778793,1079207
561182,1651511
448410,1211398
59407,246439
493461,1353557
34679,206569
572944,1712028
570144,1722074
43171,220897
119056,394873
185647,551120
253674,646689
140769,444376
398384,921935
35934,207417
265391,681605
762202,692991
758913,723197
42029,16482
110487,372245
284957,735433
27331,196152
111607,376941
752409,539498
86953,294818
48584,232321
603871,1818173
299752,753816
573317,1757767
622446,793109
215501,600105
28361,194223
796063,1117872
459400,1322565
686717,841094
467309,1295503
152868,469240
492491,1392844
186395,536712
272496,685352
492281,1400614
380283,944451
389834,894578
350896,840903
399854,895190
482434,1382151
747725,562494
77413,26762
199574,562563
376514,872456
694603,746038
34407,199766
4220,1351848
315031,745976
725129,38269
272100,688021
65851,261256
140381,445276
84932,303185
120262,400954
277109,733131
376967,879396
171867,502713
579426,1735235
756466,551758
52679,236377
659198,1384880
439782,1275604
167361,508702
398850,947046
398139,890243
203382,557553
486938,1406125
217189,583671
237300,615370
583932,1748314
163202,504497
131180,419276
219035,593280
431048,1232010
218726,594134
516221,1500247
198829,557464
216850,585975
601,156736
511637,1487468
169291,501162
583962,1747786
683350,819645
199340,565297
716556,394567
331274,792767
558965,1699607
559198,1695344
335576,799672
254034,666784
332766,779890
504375,1416234
775061,656031
742687,594617
254613,655337
234860,613238
611980,1818438
374633,859739
354269,840172
211270,597023
513412,1455800
481206,1362174
558074,1648186
234339,617158
483529,1386285
399990,893128
149153,471981
51119,231681
388599,885236
110059,374565
248610,657042
156996,471731
152688,479235
119191,394512
621389,799160
469103,1291955
211186,604286
211480,585092
679233,807574
367692,873064
187550,528059
32325,201219
85013,300885
5152,157886
285327,719522
155337,467945
422325,1206901
596279,1775270
414521,1120173
250963,667609
17992,183632
475210,1382561
290340,715116
157242,471235
128813,419376
330724,802840
626620,762088
515699,1442389
560396,1849243
600298,1815756
450355,1323051
92100,314936
310643,771588
69915,270914
565566,1760725
616450,963364
409460,1092733
17898,12080
426684,1254208
109770,376126
217824,588674
203138,557955
583314,1762005
329533,805689
792876,1636766
352957,815021
211566,592295
77121,288940
90872,314686
689540,820738
246380,642912
752844,536664
782192,1707096
536254,1643657
686264,840994
792927,1631187
69948,269927
115508,396028
219265,590123
443576,1255454
211331,599182
312403,748872
585587,1713409
84908,301223
200486,556607
250208,663965
310360,744931
727497,34586
503014,1492755
560228,1674544
429817,1238260
19803,181943
270867,699891
251987,663214
610324,1801135
397041,921469
396703,922307
448489,1210057
236167,627238
462367,1320982
683231,819317
256625,668445
492773,1384537
596452,1833817
232025,632779
593303,1799478
437200,1258136
465780,1286447
784498,1713536
356421,844164
573834,1739571
288421,709833
186636,534418
153524,479184
7943,166840
351946,826703
390724,912607
306317,756860
85875,305819
236007,630357
254255,642133
484376,1394533
232156,620075
470474,1312997
234805,613079
142202,449387
758157,727075
541641,1699603
538525,1605420
195,158918
563211,1679545
530641,1613885
272494,685754
531092,1605120
394574,940355
4368,154427
129025,418919
437314,1253372
775955,652417
228518,628147
92423,31125
110758,37058
115370,403071
138562,463306
572300,1730334
290766,731985
142261,450240
12188,171594
184384,528689
539287,1596956
69281,264477
140739,442797
381477,928293
39036,214689
562200,1682522
332857,778739
612149,1811411
468300,1315838
274895,688166
471138,1333418
34996,209984
582557,1716803
574679,1763289
793300,1625577
580584,1712837
229875,634407
553538,1699035
234987,591053
291475,724750
794684,1198171
95013,346674
783397,1767668
215201,602469
354314,835914
507289,1505585
528724,1623047
670136,1240505
107055,375442
218521,600638
650708,1420575
491417,1347275
111687,38536
467139,1300662
515695,1444536
664076,1297715
236032,631702
560377,1673315
217186,583676
141851,452055
586257,1752940
291554,724560
611694,1830271
466401,1333272
655523,1376146
232850,633702
412765,1203456
213850,593775
744489,508185
309885,753793
431025,1232007
255546,652100
52469,227344
34565,204226
30717,199587
351329,835418
532441,1646834
367892,875007
493217,1365829
67806,23431
4605,9200
412290,1094379
169897,496920
4298,9712
772387,632142
251353,666275
390288,943367
702346,478238
157932,466230
254476,668648
354817,830240
578092,1756264
50365,235964
616572,919317
550364,1704494
753994,535504
693350,786847
21786,190958
604147,1813003
471521,1276141
464091,1278576
515649,1450744
489612,1397214
471291,1282631
335724,776845
470486,1312648
376740,867305
416686,1094562
142955,444333
312669,746932
370321,881808
86422,300848
313812,767311
199470,566762
40692,229320
390129,893360
92275,314241
274814,740376
468808,1299998
420227,1121711
203316,558357
28487,195687
623519,708063
583772,1771941
389963,885159
128883,419939
512663,1479967
19126,11864
58057,22800
157787,485286
482334,1385599
97307,341061
580010,1725952
331387,792925
708923,448567
58337,254419
458557,1332751
422190,1203695
353916,844165
293398,709061
464665,1327714
293666,730746
600127,1829349
763169,601006
351476,833828
610000,1807467
75591,287967
470952,1297090
454011,1292088
78580,285758
4447,154069
458361,1298744
9986,167361
475591,1379947
526978,1634607
435593,1263234
320592,804194
379978,946106
603473,1838896
538414,1607910
187514,527432
609853,1811061
502476,1429697
102851,353955
374660,856829
587477,1762983
59022,251831
514793,1490683
583781,1772073
204344,579643
500618,1423048
52519,18088
454461,1288844
61116,246308
453273,1333630
446521,1240310
535740,1616100
83485,27112
310869,768383
515626,1451662
53205,228768
375440,846800
350614,814084
34081,204616
3600,155979
743403,509127
442764,1250450
33857,205791
526470,1520866
376981,863788
236677,622175
507588,1484671
119070,395600
35391,204527
391253,926282
131031,419806
612701,1790467
201028,554323
481791,1407143
489888,1391518
747657,563978
255873,648459
272005,689417
501269,1416165
421196,1093600
330955,800304
141960,450832
275951,675712
251491,664957
310618,770499
708685,441427
18444,178273
411272,1187821
390729,912923
