,article_id_cited,year_cites,trades,total,category_cited,article_id,id
14805,1385315,16,0,1,2,1385315,20361
14806,1385319,16,1,1,2,1385319,21513
14807,1385319,19,1,1,2,1385319,21513
14808,1385321,15,0,1,2,1385321,19219
14809,1385321,16,0,3,2,1385321,19219
14810,1385321,17,0,1,2,1385321,19219
14811,1385321,18,0,1,2,1385321,19219
14812,1385321,19,0,3,2,1385321,19219
14813,1385598,15,1,2,2,1385598,2417
14814,1385598,16,1,2,2,1385598,2417
14815,1385598,17,7,9,2,1385598,2417
14816,1385598,18,4,7,2,1385598,2417
14817,1385598,19,1,4,2,1385598,2417
14818,1385600,15,1,2,2,1385600,9074
14819,1385600,16,1,3,2,1385600,9074
14820,1385600,17,6,8,2,1385600,9074
14821,1385600,18,5,9,2,1385600,9074
14822,1385600,19,10,12,2,1385600,9074
14823,1385601,15,1,1,2,1385601,21505
14824,1385601,16,1,1,2,1385601,21505
14825,1385602,15,1,1,2,1385602,6847
14826,1385603,15,2,6,2,1385603,3087
14827,1385603,16,7,12,2,1385603,3087
14828,1385603,17,9,22,2,1385603,3087
14829,1385603,18,9,29,2,1385603,3087
14830,1385603,19,5,19,2,1385603,3087
14831,1385604,15,1,1,2,1385604,13836
14832,1385604,16,0,1,2,1385604,13836
14833,1385604,17,0,1,2,1385604,13836
14834,1385604,18,0,1,2,1385604,13836
14835,1385604,19,1,4,2,1385604,13836
14836,1385752,16,2,3,2,1385752,13135
14837,1385752,18,0,1,2,1385752,13135
14838,1385752,19,0,1,2,1385752,13135
14839,1385877,16,4,5,2,1385877,15599
14840,1385877,17,1,2,2,1385877,15599
14841,1385877,18,3,5,2,1385877,15599
14842,1385877,19,0,1,2,1385877,15599
14843,1385880,16,0,1,2,1385880,11707
14844,1385880,19,0,3,2,1385880,11707
14845,1386254,17,1,1,2,1386254,243
14846,1386254,18,1,4,2,1386254,243
14847,1386254,19,1,3,2,1386254,243
14848,1386473,16,0,1,2,1386473,12485
14849,1386473,17,0,1,2,1386473,12485
14850,1386473,19,0,2,2,1386473,12485
14851,1386475,15,1,4,2,1386475,16611
14852,1386475,16,3,7,2,1386475,16611
14853,1386475,17,3,5,2,1386475,16611
14854,1386475,18,4,4,2,1386475,16611
14855,1386475,19,2,2,2,1386475,16611
14856,1386545,15,0,1,2,1386545,13259
14857,1386545,16,0,1,2,1386545,13259
14858,1386545,18,0,3,2,1386545,13259
14859,1386851,16,2,4,2,1386851,9243
14860,1386851,17,0,1,2,1386851,9243
14861,1386851,18,2,4,2,1386851,9243
14862,1386853,16,1,1,2,1386853,213
14863,1386853,17,2,2,2,1386853,213
14864,1386853,18,2,2,2,1386853,213
14865,1386853,19,2,2,2,1386853,213
14866,1386854,15,1,2,2,1386854,20693
14867,1386854,16,2,2,2,1386854,20693
14868,1386854,17,1,1,2,1386854,20693
14869,1386854,18,0,5,2,1386854,20693
14870,1386854,19,0,2,2,1386854,20693
14871,1386860,16,2,2,2,1386860,7605
14872,1386860,17,1,3,2,1386860,7605
14873,1386860,18,1,2,2,1386860,7605
14874,1386860,19,1,1,2,1386860,7605
14875,1387176,15,0,1,2,1387176,14715
14876,1387176,16,1,3,2,1387176,14715
14877,1387176,17,1,4,2,1387176,14715
14878,1387176,18,1,1,2,1387176,14715
14879,1387176,19,1,1,2,1387176,14715
14880,1387179,16,0,1,2,1387179,9945
14881,1387179,18,0,1,2,1387179,9945
14882,1387217,16,0,4,2,1387217,14681
14883,1387217,17,0,1,2,1387217,14681
14884,1387217,18,1,4,2,1387217,14681
14885,1387217,19,1,2,2,1387217,14681
14886,1387321,17,0,1,2,1387321,12062
14887,1387508,16,3,4,2,1387508,2823
14888,1387508,17,4,4,2,1387508,2823
14889,1387508,18,5,6,2,1387508,2823
14890,1387508,19,2,2,2,1387508,2823
14891,1387509,15,1,1,2,1387509,18993
14892,1387509,16,5,6,2,1387509,18993
14893,1387509,17,3,3,2,1387509,18993
14894,1387509,18,3,5,2,1387509,18993
14895,1387509,19,1,1,2,1387509,18993
14896,1387568,11,0,2,2,1387568,7651
14897,1387582,12,3,3,2,1387582,7084
14898,1387586,17,0,1,2,1387586,7213
14899,1387603,16,1,1,2,1387603,5294
14900,1387603,17,2,4,2,1387603,5294
14901,1387603,18,3,5,2,1387603,5294
14902,1387603,19,1,2,2,1387603,5294
14903,1387742,16,1,1,2,1387742,10088
14904,1387742,19,1,1,2,1387742,10088
14905,1387753,15,0,1,2,1387753,8447
14906,1387753,16,0,2,2,1387753,8447
14907,1387753,17,0,2,2,1387753,8447
14908,1387814,18,1,1,2,1387814,21514
14909,1387926,16,1,1,2,1387926,9890
14910,1387993,16,0,1,2,1387993,5813
14911,1387995,16,0,1,2,1387995,20363
14912,1388016,15,15,15,2,1388016,6898
14913,1388016,16,27,31,2,1388016,6898
14914,1388016,17,10,12,2,1388016,6898
14915,1388016,18,6,8,2,1388016,6898
14916,1388016,19,4,6,2,1388016,6898
14917,1388070,18,0,1,2,1388070,4049
14918,1388178,15,1,4,2,1388178,5676
14919,1388178,16,0,5,2,1388178,5676
14920,1388178,17,0,1,2,1388178,5676
14921,1388178,18,1,1,2,1388178,5676
14922,1388178,19,0,1,2,1388178,5676
14923,1388180,16,0,5,2,1388180,15083
14924,1388180,17,0,7,2,1388180,15083
14925,1388180,18,1,4,2,1388180,15083
14926,1388180,19,0,2,2,1388180,15083
14927,1388181,15,2,2,2,1388181,3973
14928,1388181,16,0,2,2,1388181,3973
14929,1388181,17,0,1,2,1388181,3973
14930,1388181,18,1,1,2,1388181,3973
14931,1388181,19,0,1,2,1388181,3973
14932,1388182,17,1,1,2,1388182,19558
14933,1388182,18,2,2,2,1388182,19558
14934,1388185,15,1,2,2,1388185,8608
14935,1388185,16,5,7,2,1388185,8608
14936,1388185,17,5,10,2,1388185,8608
14937,1388185,18,8,13,2,1388185,8608
14938,1388185,19,4,6,2,1388185,8608
14939,1388239,14,1,2,2,1388239,21833
14940,1388239,15,0,3,2,1388239,21833
14941,1388239,16,1,6,2,1388239,21833
14942,1388279,19,1,1,2,1388279,5023
14943,1388361,15,0,6,2,1388361,9234
14944,1388361,16,8,18,2,1388361,9234
14945,1388361,17,5,13,2,1388361,9234
14946,1388361,18,3,14,2,1388361,9234
14947,1388361,19,6,13,2,1388361,9234
14948,1388363,15,1,1,2,1388363,6091
14949,1388363,16,2,4,2,1388363,6091
14950,1388363,17,1,1,2,1388363,6091
14951,1388363,18,2,6,2,1388363,6091
14952,1388363,19,3,3,2,1388363,6091
14953,1388505,16,1,2,2,1388505,1448
14954,1388505,17,1,2,2,1388505,1448
14955,1388505,18,0,1,2,1388505,1448
14956,1388506,15,12,13,2,1388506,7573
14957,1388506,16,12,14,2,1388506,7573
14958,1388506,17,14,16,2,1388506,7573
14959,1388506,18,11,14,2,1388506,7573
14960,1388506,19,2,5,2,1388506,7573
14961,1388556,15,1,2,2,1388556,22085
14962,1388556,16,0,5,2,1388556,22085
14963,1388556,17,1,2,2,1388556,22085
14964,1388556,18,0,3,2,1388556,22085
14965,1388730,16,4,4,2,1388730,7336
14966,1388730,17,1,2,2,1388730,7336
14967,1388730,18,3,4,2,1388730,7336
14968,1388730,19,3,5,2,1388730,7336
14969,1388795,13,1,1,2,1388795,18477
14970,1388795,19,1,1,2,1388795,18477
14971,1388799,5,1,1,2,1388799,5012
14972,1388834,16,2,2,2,1388834,19598
14973,1388868,15,0,1,2,1388868,21073
14974,1388868,16,1,2,2,1388868,21073
14975,1388868,18,2,2,2,1388868,21073
14976,1388868,19,0,3,2,1388868,21073
14977,1388869,16,1,1,2,1388869,11666
14978,1388869,18,0,1,2,1388869,11666
14979,1389110,8,0,1,2,1389110,6861
14980,1389173,15,0,1,2,1389173,21198
14981,1389173,16,4,11,2,1389173,21198
14982,1389173,17,5,11,2,1389173,21198
14983,1389173,18,12,20,2,1389173,21198
14984,1389173,19,12,20,2,1389173,21198
14985,1389174,14,1,1,2,1389174,6833
14986,1389174,15,3,4,2,1389174,6833
14987,1389174,16,3,6,2,1389174,6833
14988,1389174,17,2,5,2,1389174,6833
14989,1389174,18,0,2,2,1389174,6833
14990,1389174,19,3,3,2,1389174,6833
14991,1389177,15,0,1,2,1389177,14513
14992,1389227,14,1,1,2,1389227,4040
14993,1389227,15,0,1,2,1389227,4040
14994,1389452,15,0,1,2,1389452,15828
14995,1389473,16,1,2,2,1389473,12244
14996,1389473,17,0,1,2,1389473,12244
14997,1389473,18,0,3,2,1389473,12244
14998,1389486,18,0,1,2,1389486,2505
14999,1389620,5,2,2,2,1389620,7794
15000,1389620,9,1,1,2,1389620,7794
15001,1389620,11,2,3,2,1389620,7794
15002,1389620,13,0,2,2,1389620,7794
15003,1389620,14,0,1,2,1389620,7794
15004,1389620,17,1,1,2,1389620,7794
15005,1389622,3,1,1,2,1389622,21663
15006,1389637,2,0,1,2,1389637,20928
15007,1389637,5,1,1,2,1389637,20928
15008,1389637,15,1,1,2,1389637,20928
15009,1389637,17,1,1,2,1389637,20928
15010,1389637,19,1,1,2,1389637,20928
15011,1389682,16,1,1,2,1389682,18486
15012,1389705,15,1,1,2,1389705,22444
15013,1389705,16,0,1,2,1389705,22444
15014,1389705,17,2,3,2,1389705,22444
15015,1389705,18,0,1,2,1389705,22444
15016,1389855,16,2,2,2,1389855,3766
15017,1389855,17,2,4,2,1389855,3766
15018,1389855,18,3,6,2,1389855,3766
15019,1389855,19,1,3,2,1389855,3766
15020,1389856,15,0,3,2,1389856,1519
15021,1389856,18,0,2,2,1389856,1519
15022,1389856,19,0,1,2,1389856,1519
15023,1389857,15,5,6,2,1389857,9330
15024,1389857,16,12,21,2,1389857,9330
15025,1389857,17,10,21,2,1389857,9330
15026,1389857,18,5,8,2,1389857,9330
15027,1389857,19,4,6,2,1389857,9330
15028,1389908,16,0,1,2,1389908,20353
15029,1389908,17,2,2,2,1389908,20353
15030,1389908,18,1,1,2,1389908,20353
15031,1389908,19,0,1,2,1389908,20353
15032,1390110,15,1,3,2,1390110,3579
15033,1390110,16,2,5,2,1390110,3579
15034,1390110,17,1,7,2,1390110,3579
15035,1390110,18,0,4,2,1390110,3579
15036,1390110,19,1,4,2,1390110,3579
15037,1390112,16,2,2,2,1390112,13746
15038,1390112,17,6,7,2,1390112,13746
15039,1390112,18,6,8,2,1390112,13746
15040,1390112,19,3,4,2,1390112,13746
15041,1390114,16,2,10,2,1390114,8979
15042,1390114,17,2,15,2,1390114,8979
15043,1390114,18,2,6,2,1390114,8979
15044,1390114,19,0,1,2,1390114,8979
15045,1390116,17,0,1,2,1390116,16622
15046,1390116,19,1,1,2,1390116,16622
15047,1390204,16,0,1,2,1390204,5740
15048,1390204,18,1,1,2,1390204,5740
15049,1390939,16,1,2,2,1390939,14569
15050,1390939,17,1,1,2,1390939,14569
15051,1390962,17,0,2,2,1390962,14617
15052,1390963,16,0,1,2,1390963,12449
15053,1390965,16,0,1,2,1390965,4229
15054,1390965,17,0,1,2,1390965,4229
15055,1390965,18,0,4,2,1390965,4229
15056,1390965,19,0,2,2,1390965,4229
15057,1391138,15,0,1,2,1391138,13521
15058,1391138,16,0,2,2,1391138,13521
15059,1391138,17,5,7,2,1391138,13521
15060,1391138,18,2,8,2,1391138,13521
15061,1391138,19,1,7,2,1391138,13521
15062,1391140,15,1,3,2,1391140,565
15063,1391140,16,3,5,2,1391140,565
15064,1391140,17,1,2,2,1391140,565
15065,1391140,18,2,3,2,1391140,565
15066,1391140,19,1,3,2,1391140,565
15067,1391142,16,0,1,2,1391142,18799
15068,1391146,15,6,8,2,1391146,12795
15069,1391146,16,17,22,2,1391146,12795
15070,1391146,17,17,20,2,1391146,12795
15071,1391146,18,14,19,2,1391146,12795
15072,1391146,19,11,17,2,1391146,12795
15073,1391147,15,3,5,2,1391147,17518
15074,1391147,16,9,13,2,1391147,17518
15075,1391147,17,4,10,2,1391147,17518
15076,1391147,18,6,12,2,1391147,17518
15077,1391147,19,2,2,2,1391147,17518
15078,1391148,11,0,1,2,1391148,7375
15079,1391148,16,4,6,2,1391148,7375
15080,1391148,17,3,4,2,1391148,7375
15081,1391148,18,4,5,2,1391148,7375
15082,1391148,19,1,3,2,1391148,7375
15083,1391149,15,6,7,2,1391149,5156
15084,1391149,16,13,16,2,1391149,5156
15085,1391149,17,17,22,2,1391149,5156
15086,1391149,18,12,14,2,1391149,5156
15087,1391149,19,1,4,2,1391149,5156
15088,1391150,16,1,1,2,1391150,22362
15089,1391152,15,0,1,2,1391152,8093
15090,1391152,16,1,1,2,1391152,8093
15091,1391152,17,3,5,2,1391152,8093
15092,1391152,18,2,4,2,1391152,8093
15093,1391152,19,5,7,2,1391152,8093
15094,1391317,15,6,7,2,1391317,12512
15095,1391317,16,7,14,2,1391317,12512
15096,1391317,17,9,20,2,1391317,12512
15097,1391317,18,3,4,2,1391317,12512
15098,1391317,19,4,10,2,1391317,12512
15099,1391318,14,1,1,2,1391318,15820
15100,1391318,15,1,1,2,1391318,15820
15101,1391318,16,6,10,2,1391318,15820
15102,1391318,17,2,5,2,1391318,15820
15103,1391318,18,5,6,2,1391318,15820
15104,1391318,19,3,4,2,1391318,15820
15105,1391323,15,27,28,2,1391323,12546
15106,1391323,16,25,28,2,1391323,12546
15107,1391323,17,5,8,2,1391323,12546
15108,1391323,18,8,9,2,1391323,12546
15109,1391323,19,3,4,2,1391323,12546
15110,1391324,17,0,2,2,1391324,3773
15111,1391324,18,0,1,2,1391324,3773
15112,1391324,19,1,3,2,1391324,3773
15113,1391325,15,2,3,2,1391325,20821
15114,1391325,16,2,2,2,1391325,20821
15115,1391325,17,1,3,2,1391325,20821
15116,1391325,18,1,2,2,1391325,20821
15117,1391325,19,7,8,2,1391325,20821
15118,1391489,17,1,3,2,1391489,18834
15119,1391489,19,0,1,2,1391489,18834
15120,1391505,16,1,2,2,1391505,14680
15121,1391505,17,1,3,2,1391505,14680
15122,1391505,19,0,1,2,1391505,14680
15123,1391507,18,0,1,2,1391507,2641
15124,1391508,16,0,1,2,1391508,7525
15125,1391508,17,0,2,2,1391508,7525
15126,1391509,15,8,11,2,1391509,6500
15127,1391509,16,31,39,2,1391509,6500
15128,1391509,17,39,51,2,1391509,6500
15129,1391509,18,28,36,2,1391509,6500
15130,1391509,19,5,11,2,1391509,6500
15131,1391510,15,0,1,2,1391510,20625
15132,1391510,16,5,10,2,1391510,20625
15133,1391510,17,2,4,2,1391510,20625
15134,1391510,18,3,7,2,1391510,20625
15135,1391510,19,4,6,2,1391510,20625
15136,1391511,15,2,3,2,1391511,19353
15137,1391511,16,4,13,2,1391511,19353
15138,1391511,17,5,13,2,1391511,19353
15139,1391511,18,2,5,2,1391511,19353
15140,1391511,19,3,8,2,1391511,19353
15141,1391645,16,0,2,2,1391645,18741
15142,1391645,18,0,1,2,1391645,18741
15143,1391645,19,0,3,2,1391645,18741
15144,1391649,16,0,1,2,1391649,12051
15145,1391649,17,0,2,2,1391649,12051
15146,1391649,19,1,1,2,1391649,12051
15147,1391798,15,2,3,2,1391798,16715
15148,1391798,16,8,9,2,1391798,16715
15149,1391798,17,4,8,2,1391798,16715
15150,1391798,18,4,10,2,1391798,16715
15151,1391798,19,3,4,2,1391798,16715
15152,1392010,16,1,1,2,1392010,15907
15153,1392011,16,0,1,2,1392011,14820
15154,1392011,17,0,1,2,1392011,14820
15155,1392018,17,1,1,2,1392018,21752
15156,1392018,18,1,1,2,1392018,21752
15157,1392020,15,1,1,2,1392020,20132
15158,1392432,14,0,1,2,1392432,6972
15159,1392432,15,6,9,2,1392432,6972
15160,1392432,16,29,46,2,1392432,6972
15161,1392432,17,32,54,2,1392432,6972
15162,1392432,18,15,30,2,1392432,6972
15163,1392432,19,14,23,2,1392432,6972
15164,1392437,15,0,1,2,1392437,9826
15165,1392437,16,1,2,2,1392437,9826
15166,1392437,17,0,3,2,1392437,9826
15167,1392437,18,0,2,2,1392437,9826
15168,1392437,19,0,1,2,1392437,9826
15169,1392453,17,0,1,2,1392453,8556
15170,1392455,15,1,4,2,1392455,17731
15171,1392455,16,0,5,2,1392455,17731
15172,1392455,17,0,3,2,1392455,17731
15173,1392455,18,2,2,2,1392455,17731
15174,1392455,19,1,1,2,1392455,17731
15175,1392456,14,1,1,2,1392456,20905
15176,1392456,15,2,4,2,1392456,20905
15177,1392456,16,1,2,2,1392456,20905
15178,1392456,17,2,5,2,1392456,20905
15179,1392456,18,4,8,2,1392456,20905
15180,1392456,19,3,4,2,1392456,20905
15181,1392534,16,0,1,2,1392534,15247
15182,1392534,19,1,3,2,1392534,15247
15183,1392595,17,0,2,2,1392595,2833
15184,1392644,15,0,1,2,1392644,15934
15185,1392644,17,0,1,2,1392644,15934
15186,1392675,15,0,1,2,1392675,11304
15187,1392680,16,1,2,2,1392680,17850
15188,1392687,15,0,1,2,1392687,6393
15189,1392696,12,1,1,2,1392696,15913
15190,1392696,14,1,1,2,1392696,15913
15191,1392799,17,0,1,2,1392799,15530
15192,1392799,18,0,1,2,1392799,15530
15193,1392799,19,0,1,2,1392799,15530
15194,1392865,15,0,2,2,1392865,18470
15195,1392870,7,1,1,2,1392870,22230
15196,1392870,8,1,1,2,1392870,22230
15197,1392870,9,1,1,2,1392870,22230
15198,1392870,12,1,1,2,1392870,22230
15199,1392870,15,1,3,2,1392870,22230
15200,1392870,16,2,2,2,1392870,22230
15201,1393058,16,0,1,2,1393058,6371
15202,1393116,15,0,1,2,1393116,17414
15203,1393158,17,1,1,2,1393158,7506
15204,1393163,17,0,1,2,1393163,30
15205,1393256,15,1,2,2,1393256,3479
15206,1393256,16,3,5,2,1393256,3479
15207,1393256,17,2,2,2,1393256,3479
15208,1393256,18,3,3,2,1393256,3479
15209,1393256,19,0,1,2,1393256,3479
15210,1393257,15,9,10,2,1393257,2629
15211,1393257,16,8,11,2,1393257,2629
15212,1393257,17,10,12,2,1393257,2629
15213,1393257,18,6,9,2,1393257,2629
15214,1393257,19,3,5,2,1393257,2629
15215,1393258,15,3,4,2,1393258,2950
15216,1393258,16,5,6,2,1393258,2950
15217,1393258,17,3,3,2,1393258,2950
15218,1393258,18,5,6,2,1393258,2950
15219,1393258,19,2,2,2,1393258,2950
15220,1393259,16,0,1,2,1393259,17951
15221,1393259,17,0,1,2,1393259,17951
15222,1393261,16,1,2,2,1393261,16209
15223,1393261,17,2,2,2,1393261,16209
15224,1393261,18,1,2,2,1393261,16209
15225,1393269,15,3,4,2,1393269,15176
15226,1393269,16,2,19,2,1393269,15176
15227,1393269,17,12,27,2,1393269,15176
15228,1393269,18,7,17,2,1393269,15176
15229,1393269,19,3,12,2,1393269,15176
15230,1393276,14,1,1,2,1393276,20466
15231,1393276,15,8,8,2,1393276,20466
15232,1393276,16,21,29,2,1393276,20466
15233,1393276,17,9,17,2,1393276,20466
15234,1393276,18,3,10,2,1393276,20466
15235,1393276,19,1,2,2,1393276,20466
15236,1393281,15,4,4,2,1393281,2578
15237,1393281,16,11,13,2,1393281,2578
15238,1393281,17,9,11,2,1393281,2578
15239,1393281,18,5,8,2,1393281,2578
15240,1393281,19,1,1,2,1393281,2578
15241,13933,2,1,1,2,13933,10133
15242,1393462,17,1,1,2,1393462,22591
15243,1393462,19,0,1,2,1393462,22591
15244,1393486,19,0,1,2,1393486,18837
15245,1393488,15,0,1,2,1393488,19565
15246,1393488,16,18,20,2,1393488,19565
15247,1393488,17,24,25,2,1393488,19565
15248,1393488,18,22,27,2,1393488,19565
15249,1393488,19,18,25,2,1393488,19565
15250,1393490,16,0,1,2,1393490,12054
15251,1393490,17,0,1,2,1393490,12054
15252,1393490,18,0,1,2,1393490,12054
15253,1393493,15,9,9,2,1393493,8733
15254,1393493,16,19,25,2,1393493,8733
15255,1393493,17,19,25,2,1393493,8733
15256,1393493,18,6,17,2,1393493,8733
15257,1393493,19,5,7,2,1393493,8733
15258,1393547,15,2,2,2,1393547,20800
15259,1393549,16,0,2,2,1393549,14949
15260,1393549,17,1,2,2,1393549,14949
15261,1393549,18,1,1,2,1393549,14949
15262,1393549,19,1,1,2,1393549,14949
15263,1393658,15,4,6,2,1393658,22086
15264,1393658,16,19,28,2,1393658,22086
15265,1393658,17,16,31,2,1393658,22086
15266,1393658,18,11,25,2,1393658,22086
15267,1393658,19,8,18,2,1393658,22086
15268,1393661,16,0,1,2,1393661,4035
